houseid,hhsize,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,pr_male,drvrcnt,numadlt,wrkcount,Pr_senior,Pr_adult,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Pr_white,HH_white,Work_hm,Pr_wrkhm,Home_own,Home_rent,Home_other,hhvehcnt,HH_veh,Veh_0,Veh_1,Veh_2,Veh_3,Veh_acces,Veh_avl,hhfaminc,Low_inc,Medium_inc,Hg_inc,Income_low,Urban_big,Rural_Big,wthhfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,Low_BK,Low_RD,high_RD,Veh0_BK,Veh0_RD,Rural_BK,Rural_RD,N_BK,N_RD,C_BK,C_RD,C_RD_SEnior,INCLW_bk,INCLW_rd,VMTwt_HH,LN_VMTHH
30002049,2,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,04,1,0,0,1,1,0,162.04651057235,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6590.07041596872,8.79347104465044
30002163,5,0,0,1,0,0,0,1,.2,2,2,2,0,.4,1,0,0,0,0,0,0,.2,0,0,0,0,1,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,6004.61737979276,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27750.478169066,10.2310443851097
30002274,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,04,1,0,0,1,0,1,49.22871059754,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.742905922382,6.28178608171721
30002436,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,3602.65003750518,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871.29550638303,7.96286681706972
30002639,4,0,0,1,2,0,0,1,.25,3,3,2,0,.75,3,0,0,0,0,0,0,.75,1,0,0,1,0,0,5,3,0,0,0,0,1.66666666666667,1,09,0,1,0,0,0,1,793.95558206948,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61408.4013564374,11.0253182189684
30002834,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,08,0,1,0,0,1,0,147.32473026407,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960.41637044075,7.58142212922743
30002835,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,2,1,11,0,0,1,0,1,0,45.41748153597,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34420.8315779392,10.446446280957
30002863,3,0,0,2,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,889.31981444165,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9196.36668247817,9.12667249190004
30003044,2,0,0,0,0,2,0,1,.5,2,2,2,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,2,1,07,0,1,0,1,1,0,652.73055269831,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37445.8183740739,10.5306770287028
30003127,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,09,0,1,0,0,1,0,22.07364069645,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40372.9864453898,10.6059409566901
30003153,3,0,1,0,1,0,0,0,0,2,2,2,0,.666666666666667,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,692.66498657473,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54744.5176878298,10.9104507756119
30003209,2,0,0,2,0,0,0,2,1,2,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,04,1,0,0,1,1,0,3005.80828695886,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89045.8267564478,11.3969176536803
30003247,2,0,2,0,0,0,0,1,.5,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,11,0,0,1,0,1,0,2393.7329162502,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113648.622183604,11.6408755048898
30003499,2,0,0,0,1,1,0,1,.5,1,2,2,.5,1,1,0,1,0,0,0,0,.5,0,0,0,1,0,0,1,1,0,1,0,0,1,1,07,0,1,0,1,0,1,978.90354585193,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87684.5146897894,11.3815119958448
30003594,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,2,1,08,0,1,0,0,1,0,215.23707584727,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64231.9646016189,11.0702718252138
30003653,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,533.87211062488,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10222.1007978259,9.23240522261507
30003660,4,0,0,2,0,0,0,1,.25,1,2,1,0,.5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,881.50458950785,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11698.5328149042,9.36730418963854
30003672,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,368.14400471961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32141.9813386429,10.3779493959927
30004196,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,09,0,1,0,0,1,0,213.50727576694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.22367805859,6.98399724503332
30004215,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,621.89579075851,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8655.52081521103,9.06606816739211
30004413,5,0,0,2,0,0,0,1,.2,3,3,2,0,.6,1,0,1,0,0,0,0,.2,0,0,0,1,0,0,3,3,0,0,0,1,1,1,11,0,0,1,0,1,0,2135.01228112582,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25250.4567013813,10.1366391241832
30004446,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,04,1,0,0,1,1,0,634.68460756619,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224.05902498579,8.88531068249547
30004493,4,0,0,0,1,0,0,0,0,2,2,2,0,.5,0,0,1,0,0,0,0,0,0,1,.25,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,2328.19025509972,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4349.50606125427,8.37804745323675
30004585,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,1,08,0,1,0,0,1,0,270.78621962879,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106968.013594128,11.5802944789258
30004597,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,1,0,1,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,273.49396728893,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46546.3406276177,10.7482251516988
30004859,2,0,0,2,0,0,0,1,.5,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,07,0,1,0,1,1,0,1615.83949413746,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3891.84206556826,8.26689477796354
30005150,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,01,1,0,0,1,0,1,100.65407628303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.425410173748,5.99999161355553
30005315,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,101.3647339176,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318.39870933572,8.89828346004802
30005372,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,42.30265379753,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33653.5434961185,10.4239033481311
30005460,3,0,0,2,0,0,0,1,.333333333333333,2,2,1,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,0,1,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,6760.36288666845,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.477642905348,6.20350193852472
30005484,2,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,.5,0,0,0,0,1,0,2,2,0,0,1,0,1,1,01,1,0,0,1,1,0,329.38996584381,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47042.8588874268,10.7588356133794
30005550,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,268.37842692941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24932.3979342457,10.1239634662368
30005626,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,333.04590386413,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6490.29767220441,8.7782177392031
30005713,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,376.48929373502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3031.35929795874,8.01709624170674
30005812,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,09,0,1,0,0,1,0,576.20196459257,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15841.4121220958,9.67044593421027
30005852,3,1,0,0,2,0,0,2,.666666666666667,2,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,07,0,1,0,1,1,0,4617.49875802199,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81150.7693075036,11.3040763756318
30005855,3,0,0,1,1,0,0,0,0,3,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1.33333333333333,1,06,0,1,0,1,1,0,483.42029479453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43813.9222209123,10.6877297283181
30005868,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,1,02,1,0,0,1,1,0,210.37113157149,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4342.9320762507,8.37653522526931
30006097,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,13807.1295270629,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164913.132908648,12.0131802108099
30006273,4,0,0,2,0,0,0,1,.25,2,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,3555.18577472908,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22092.9114180581,10.003057348103
30006418,2,0,0,1,0,1,0,0,0,2,2,1,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,2095.81311499155,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862.644420102,9.84499177294417
30006460,2,0,0,2,0,0,0,1,.5,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,813.67440674334,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9542.92283468683,9.16365987852784
30006551,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,3,1,07,0,1,0,1,0,1,222.94313202813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12657.9925915157,9.4461231184021
30006848,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,2997.12717349715,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117618.976367626,11.6752141670925
30007067,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,0,1,744.95631574601,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17534.6156782407,9.77198927334886
30007193,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,0,1,235.34058909606,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63350.5355697496,11.0564544249149
30007204,2,0,0,0,0,2,0,1,.5,1,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,145.47386791382,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35375.2881919803,10.4737970496035
30007260,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,5,3,0,0,0,0,2.5,1,08,0,1,0,0,1,0,71.10479310606,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16498.731237331,9.71109937110941
30007465,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,06,0,1,0,1,1,0,444.60388499768,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7876.45828879106,8.97176057863691
30007603,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,08,0,1,0,0,1,0,34.77389973162,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10984.7690124097,9.30435598804978
30007646,2,0,0,0,0,1,0,1,.5,2,2,1,.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,3484.36502326069,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13209.2136050118,9.48874556733354
30007689,2,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,0,1,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,120.54626814291,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5667.69922924432,8.64271495757096
30007757,3,0,0,0,2,0,0,1,.333333333333333,3,3,1,0,1,0,2,0,0,0,0,0,0,0,1,.333333333333333,1,0,0,3,3,0,0,0,1,1,1,10,0,0,1,0,1,0,175.94394344315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25270.077203123,10.137415827219
30007800,3,0,0,0,1,0,0,0,0,1,1,1,0,.333333333333333,1,0,0,0,0,0,0,.333333333333333,0,1,.333333333333333,0,1,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,729.73955942611,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23827.3397096003,10.0786308953869
30007929,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,0,1,275.48460122012,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54218.3831328105,10.9007937458727
30008076,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,1,11,0,0,1,0,1,0,2098.2385874286,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17750.7783395372,9.78424097802801
30008157,3,0,0,2,0,0,0,1,.333333333333333,2,2,1,0,.666666666666667,1,0,1,0,0,0,0,.333333333333333,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,998.88925204493,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21771.3346446127,9.98839538984809
30008810,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,387.80843154659,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501.90491376502,8.16134787859985
30009087,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,3704.69357096871,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129526.066804374,11.7716451483546
30009251,3,0,0,0,1,1,0,1,.333333333333333,2,3,0,.333333333333333,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,174.24434835926,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20637.52562008,9.93491478390837
30009643,2,0,2,0,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,04,1,0,0,1,1,0,2889.04637002378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92301.1560085095,11.4328227789235
30009656,2,0,0,1,1,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,2687.95239819454,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23917.4004431287,10.0824033347219
30009704,2,0,0,0,0,2,0,1,.5,2,2,1,1,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,3,3,0,0,0,1,1.5,1,06,0,1,0,1,0,1,246.68440302585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22587.575375093,10.0251995430685
30009770,4,0,2,0,2,0,0,2,.5,4,4,3,0,1,4,0,0,0,0,0,0,1,1,1,.25,1,0,0,3,3,0,0,0,1,.75,0,08,0,1,0,0,1,0,738.07998257519,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94808.927825354,11.4596294066561
30009786,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,501.59727614103,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23894.8939533929,10.0814619220468
30009856,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,1,1,0,1,0,0,.5,0,10,0,0,1,0,1,0,44.0673665613,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10196.5883709553,9.22990653709732
30009861,5,0,0,2,0,0,0,1,.2,2,2,2,0,.4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,2112.70282694671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67293.2811156494,11.1168305360288
30009926,2,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,01,1,0,0,1,1,0,309.91663635735,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513.21854314984,7.82971731582138
30010059,2,0,0,0,1,0,0,1,.5,2,2,0,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,524.13514545499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.639051155747,6.20180458444503
30010128,3,0,1,0,0,2,0,2,.666666666666667,3,3,3,.666666666666667,1,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,3,3,0,0,0,1,1,1,08,0,1,0,0,1,0,368.95413941572,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49218.3524091625,10.8040421667915
30010513,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,0,1,18.71386234062,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,49180.3785993529,10.8032703470844
30010535,6,0,1,0,2,0,0,1,.166666666666667,4,3,1,0,.5,3,0,0,0,0,0,0,.5,0,0,0,1,0,0,4,3,0,0,0,0,1,1,11,0,0,1,0,1,0,489.43859417364,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30825.5122995261,10.336130387641
30010784,3,0,0,1,2,0,0,2,.666666666666667,3,3,2,0,1,2,0,0,0,0,1,0,.666666666666667,0,0,0,1,0,0,3,3,0,0,0,1,1,1,09,0,1,0,0,0,1,105.5264284328,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50328.1431304404,10.8263395745995
30010841,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,02,1,0,0,1,1,0,2986.34198890562,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.724343217388,6.75661180672389
30010897,4,1,1,0,2,0,0,2,.5,4,3,2,0,.75,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,.75,0,11,0,0,1,0,1,0,1462.15577592465,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90785.2089329302,11.4162626690553
30010908,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,1528.07337368047,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29758.3963464369,10.3009002046834
30011141,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,303.68330282484,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14630.9425269658,9.59096226216289
30011328,3,0,1,0,2,0,0,2,.666666666666667,3,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,07,0,1,0,1,0,1,357.92071122402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28944.0283757913,10.2731537368474
30011422,2,0,0,0,1,1,0,1,.5,2,2,2,.5,1,1,0,0,0,0,0,1,.5,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,09,0,1,0,0,1,0,1545.92633647275,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91454.5000474398,11.4236077946834
30011425,4,0,1,1,2,0,0,3,.75,4,4,1,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,.75,0,11,0,0,1,0,1,0,386.33411220488,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33670.2850145958,10.4244006763985
30011491,3,0,0,2,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,334.87056628086,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18617.9189769659,9.8319334920547
30011714,4,0,0,1,0,0,0,1,.25,0,2,1,0,.5,0,1,0,0,0,0,0,0,0,1,.25,0,1,0,0,0,1,0,0,0,0,0,01,1,0,0,1,1,0,3858.84750571688,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.127449908099,6.78120228052212
30011741,3,0,0,0,2,0,0,1,.333333333333333,2,3,1,0,1,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,01,1,0,0,1,1,0,93.4860298304,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62405.4019069783,11.0414231437582
30011777,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,07,0,1,0,1,1,0,5699.92990472387,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5268.89191153248,8.56976513117943
30011809,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,1,0,0,0,0,0,1,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,160.54573487632,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13496.093712361,9.51022966068448
